DR2.LC0618_OP.PV        Z-29A - CONTROL OUTPUT
DR2.LC0618_OUT_MODE.PVZ-29A - MODE_TAG
DR2.LC0618_PREACTIM.PVZ-29A - D_TAG
DR2.LC0618_SP.PV        Z-29A - SETPOINT
DR2.PC0001.PV              GMO Z Z-15
DR2.PC0001_BS_GAIN.PVGMO Z Z-15 - P_TAG
DR2.PC0001_BS_RESET.PVGMO Z Z-15 - I_TAG
DR2.PC0001_OP.PV        GMO Z Z-15 - CONTROL OUTPUT
DR2.PC0001_OUT_MODE.PVGMO Z Z-15 - MODE_TAG
DR2.PC0001_PREACTIM.PVGMO Z Z-15 - D_TAG
DR2.PC0001_SP.PV        GMO Z Z-15 - SETPOINT
DR2.PC0002.PV              ROD DO Z-15
DR2.PC0002_BS_GAIN.PVROD DO Z-15 - P_TAG
DR2.PC0002_BS_RESET.PVROD DO Z-15 - I_TAG
DR2.PC0002_OP.PV        ROD DO Z-15 - CONTROL OUTPUT
DR2.PC0002_OUT_MODE.PVROD DO Z-15 - MODE_TAG
DR2.PC0002_PREACTIM.PVROD DO Z-15 - D_TAG
DR2.PC0002_SP.PV        ROD DO Z-15 - SETPOINT
DR2.PC0181.PV              GSU Z Z-1
DR2.PC0181_BS_GAIN.PVGSU Z Z-1 - P_TAG
DR2.PC0181_BS_RESET.PVGSU Z Z-1 - I_TAG
DR2.PC0181_OP.PV        GSU Z Z-1 - CONTROL OUTPUT
DR2.PC0181_OUT_MODE.PVGSU Z Z-1 - MODE_TAG
DR2.PC0181_PREACTIM.PVGSU Z Z-1 - D_TAG
DR2.PC0181_SP.PV        GSU Z Z-1 - SETPOINT
DR2.PC0181OUT.PV        POZIOM ZBIORNIK 12/BM61
DR2.PC0203.PV              ZBIORN. Z-2
DR2.PC0203_BS_GAIN.PVZBIORN. Z-2 - P_TAG
DR2.PC0203_BS_RESET.PVZBIORN. Z-2 - I_TAG
DR2.PC0203_OP.PV        ZBIORN. Z-2 - CONTROL OUTPUT
DR2.PC0203_OUT_MODE.PVZBIORN. Z-2 - MODE_TAG
DR2.PC0203_PREACTIM.PVZBIORN. Z-2 - D_TAG
DR2.PC0203_SP.PV        ZBIORN. Z-2 - SETPOINT
DR2.PC0203OUT.PV        CISNIENIE ZB. Z-2 (OUT)
DR2.PC0211.PV              ROB DO K-2
DR2.PC0211_BS_GAIN.PVROB DO K-2 - P_TAG
DR2.PC0211_BS_RESET.PVROB DO K-2 - I_TAG
DR2.PC0211_OP.PV        ROB DO K-2 - CONTROL OUTPUT
DR2.PC0211_OUT_MODE.PVROB DO K-2 - MODE_TAG
DR2.PC0211_PREACTIM.PVROB DO K-2 - D_TAG
DR2.PC0211_SP.PV        ROB DO K-2 - SETPOINT
DR2.PC0232.PV              K-7/1
DR2.PC0232_BS_GAIN.PVK-7/1 - P_TAG
DR2.PC0232_BS_RESET.PVK-7/1 - I_TAG
DR2.PC0232_OP.PV        K-7/1 - CONTROL OUTPUT
DR2.PC0232_OUT_MODE.PVK-7/1 - MODE_TAG
DR2.PC0232_PREACTIM.PVK-7/1 - D_TAG
DR2.PC0232_SP.PV        K-7/1 - SETPOINT
DR2.PC0236.PV              K-7/2
DR2.PC0236_BS_GAIN.PVK-7/2 - P_TAG
DR2.PC0236_BS_RESET.PVK-7/2 - I_TAG
DR2.PC0236_OP.PV        K-7/2 - CONTROL OUTPUT
DR2.PC0236_OUT_MODE.PVK-7/2 - MODE_TAG
DR2.PC0236_PREACTIM.PVK-7/2 - D_TAG
DR2.PC0236_SP.PV        K-7/2 - SETPOINT
DR2.PC0260.PV              OPARY K7/2
DR2.PC0260_BS_GAIN.PVOPARY K7/2 - P_TAG
DR2.PC0260_BS_RESET.PVOPARY K7/2 - I_TAG
DR2.PC0260_OP.PV        OPARY K7/2 - CONTROL OUTPUT
DR2.PC0260_OUT_MODE.PVOPARY K7/2 - MODE_TAG
DR2.PC0260_PREACTIM.PVOPARY K7/2 - D_TAG
DR2.PC0260_SP.PV        OPARY K7/2 - SETPOINT
DR2.PC0314.PV              SZCZYT K-5
DR2.PC0314_BS_GAIN.PVSZCZYT K-5 - P_TAG
DR2.PC0314_BS_RESET.PVSZCZYT K-5 - I_TAG
DR2.PC0314_OP.PV        SZCZYT K-5 - CONTROL OUTPUT
DR2.PC0314_OUT_MODE.PVSZCZYT K-5 - MODE_TAG
DR2.PC0314_PREACTIM.PVSZCZYT K-5 - D_TAG
DR2.PC0314_SP.PV        SZCZYT K-5 - SETPOINT
DR2.PC0329.PV               CHK-52
DR2.PC0329_BS_GAIN.PV CHK-52 - P_TAG
DR2.PC0329_BS_RESET.PV CHK-52 - I_TAG
DR2.PC0329_OP.PV         CHK-52 - CONTROL OUTPUT
DR2.PC0329_OUT_MODE.PV CHK-52 - MODE_TAG
DR2.PC0329_PREACTIM.PV CHK-52 - D_TAG
DR2.PC0329_SP.PV         CHK-52 - SETPOINT
DR2.PC0330.PV               OPARY CHK52
DR2.PC0330_BS_GAIN.PV OPARY CHK52 - P_TAG
DR2.PC0330_BS_RESET.PV OPARY CHK52 - I_TAG
DR2.PC0330_OP.PV         OPARY CHK52 - CONTROL OUTPUT
DR2.PC0330_OUT_MODE.PV OPARY CHK52 - MODE_TAG
DR2.PC0330_PREACTIM.PV OPARY CHK52 - D_TAG
DR2.PC0330_SP.PV         OPARY CHK52 - SETPOINT
DR2.PC0441.PV              SZCZYT K-4
DR2.PC0441_BS_GAIN.PVSZCZYT K-4 - P_TAG
DR2.PC0441_BS_RESET.PVSZCZYT K-4 - I_TAG
DR2.PC0441_OP.PV        SZCZYT K-4 - CONTROL OUTPUT
DR2.PC0441_OUT_MODE.PVSZCZYT K-4 - MODE_TAG
DR2.PC0441_PREACTIM.PVSZCZYT K-4 - D_TAG
DR2.PC0441_SP.PV        SZCZYT K-4 - SETPOINT
DR2.PC0441OUT.PV        SZCZYT K-4 (OUT)
DR2.PC0441SP.PV          SZCZYT K-4 (SP)
DR2.PC0442.PV              W Z-3
DR2.PC0442_BS_GAIN.PVW Z-3 - P_TAG
DR2.PC0442_BS_RESET.PVW Z-3 - I_TAG
DR2.PC0442_OP.PV        W Z-3 - CONTROL OUTPUT
DR2.PC0442_OUT_MODE.PVW Z-3 - MODE_TAG
DR2.PC0442_PREACTIM.PVW Z-3 - D_TAG
DR2.PC0442_SP.PV        W Z-3 - SETPOINT
DR2.PC0442OUT.PV        Z-3 CISN (OUT)
DR2.PC0442SP.PV          Z-3 CISN (SP)
DR2.PC0481.PV              SZCZYT K-8
DR2.PC0481_BS_GAIN.PVSZCZYT K-8 - P_TAG
DR2.PC0481_BS_RESET.PVSZCZYT K-8 - I_TAG
DR2.PC0481_OP.PV        SZCZYT K-8 - CONTROL OUTPUT
DR2.PC0481_OUT_MODE.PVSZCZYT K-8 - MODE_TAG
DR2.PC0481_PREACTIM.PVSZCZYT K-8 - D_TAG
DR2.PC0481_SP.PV        SZCZYT K-8 - SETPOINT
DR2.PC0482.PV              W Z-17
DR2.PC0482_BS_GAIN.PVW Z-17 - P_TAG
DR2.PC0482_BS_RESET.PVW Z-17 - I_TAG
DR2.PC0482_OP.PV        W Z-17 - CONTROL OUTPUT
DR2.PC0482_OUT_MODE.PVW Z-17 - MODE_TAG
DR2.PC0482_PREACTIM.PVW Z-17 - D_TAG
DR2.PC0482_SP.PV        W Z-17 - SETPOINT
DR2.PC0513.PV              SZCZYT K-6
DR2.PC0513_BS_GAIN.PVSZCZYT K-6 - P_TAG
DR2.PC0513_BS_RESET.PVSZCZYT K-6 - I_TAG
DR2.PC0513_OP.PV        SZCZYT K-6 - CONTROL OUTPUT
DR2.PC0513_OUT_MODE.PVSZCZYT K-6 - MODE_TAG
DR2.PC0513_PREACTIM.PVSZCZYT K-6 - D_TAG
DR2.PC0513_SP.PV        SZCZYT K-6 - SETPOINT
DR2.PC0552.PV              WZM-CHP-P2 WYLOT
DR2.PC0552_BS_GAIN.PVWZM-CHP-P2 WYLOT - P_TAG
DR2.PC0552_BS_RESET.PVWZM-CHP-P2 WYLOT - I_TAG
DR2.PC0552_OP.PV        WZM-CHP-P2 WYLOT - CONTROL OUTPUT
DR2.PC0552_OUT_MODE.PVWZM-CHP-P2 WYLOT - MODE_TAG
DR2.PC0552_PREACTIM.PVWZM-CHP-P2 WYLOT - D_TAG
DR2.PC0552_SP.PV        WZM-CHP-P2 WYLOT - SETPOINT
DR2.PC0580.PV               PWS EK
DR2.PC0580_BS_GAIN.PV PWS EK - P_TAG
DR2.PC0580_BS_RESET.PV PWS EK - I_TAG
DR2.PC0580_OP.PV         PWS EK - CONTROL OUTPUT
DR2.PC0580_OUT_MODE.PV PWS EK - MODE_TAG
DR2.PC0580_PREACTIM.PV PWS EK - D_TAG
DR2.PC0580_SP.PV         PWS EK - SETPOINT
DR2.PC0585.PV              GSU PROD
DR2.PC0585_BS_GAIN.PVGSU PROD - P_TAG
DR2.PC0585_BS_RESET.PVGSU PROD - I_TAG
DR2.PC0585_OP.PV        GSU PROD - CONTROL OUTPUT
DR2.PC0585_OUT_MODE.PVGSU PROD - MODE_TAG
DR2.PC0585_PREACTIM.PVGSU PROD - D_TAG
DR2.PC0585_SP.PV        GSU PROD - SETPOINT
DR2.PC0615.PV              OOP DO PC1
DR2.PC0615_BS_GAIN.PVOOP DO PC1 - P_TAG
DR2.PC0615_BS_RESET.PVOOP DO PC1 - I_TAG
DR2.PC0615_OP.PV        OOP DO PC1 - CONTROL OUTPUT
DR2.PC0615_OUT_MODE.PVOOP DO PC1 - MODE_TAG
DR2.PC0615_PREACTIM.PVOOP DO PC1 - D_TAG
DR2.PC0615_SP.PV        OOP DO PC1 - SETPOINT
DR2.PC0616.PV              PW DO DEK
DR2.PC0616_BS_GAIN.PVPW DO DEK - P_TAG
DR2.PC0616_BS_RESET.PVPW DO DEK - I_TAG
DR2.PC0616_OP.PV        PW DO DEK - CONTROL OUTPUT
DR2.PC0616_OUT_MODE.PVPW DO DEK - MODE_TAG
DR2.PC0616_PREACTIM.PVPW DO DEK - D_TAG
DR2.PC0616_SP.PV        PW DO DEK - SETPOINT
DR2.PC0625.PV              N2 W Z-35
DR2.PC0625_BS_GAIN.PVN2 W Z-35 - P_TAG
DR2.PC0625_BS_RESET.PVN2 W Z-35 - I_TAG
DR2.PC0625_OP.PV        N2 W Z-35 - CONTROL OUTPUT
DR2.PC0625_OUT_MODE.PVN2 W Z-35 - MODE_TAG
DR2.PC0625_PREACTIM.PVN2 W Z-35 - D_TAG
DR2.PC0625_SP.PV        N2 W Z-35 - SETPOINT
DR2.PC0628.PV               PARA DO DEK
DR2.PC0628_BS_GAIN.PV PARA DO DEK - P_TAG
DR2.PC0628_BS_RESET.PV PARA DO DEK - I_TAG
DR2.PC0628_OP.PV         PARA DO DEK - CONTROL OUTPUT
DR2.PC0628_OUT_MODE.PV PARA DO DEK - MODE_TAG
DR2.PC0628_PREACTIM.PV PARA DO DEK - D_TAG
DR2.PC0628_SP.PV         PARA DO DEK - SETPOINT
DR2.PC0649.PV              GOP Z PD2 DO PC1
DR2.PC0649_BS_GAIN.PVGOP Z PD2 DO PC1 - P_TAG
DR2.PC0649_BS_RESET.PVGOP Z PD2 DO PC1 - I_TAG
DR2.PC0649_OP.PV        GOP Z PD2 DO PC1 - CONTROL OUTPUT
DR2.PC0649_OUT_MODE.PVGOP Z PD2 DO PC1 - MODE_TAG
DR2.PC0649_PREACTIM.PVGOP Z PD2 DO PC1 - D_TAG
DR2.PC0649_SP.PV        GOP Z PD2 DO PC1 - SETPOINT
DR2.PC0668.PV              PWN1 ZAS.1 POMP.GOR
DR2.PC0668_BS_GAIN.PVPWN1 ZAS.1 POMP.GOR - P_TAG
DR2.PC0668_BS_RESET.PVPWN1 ZAS.1 POMP.GOR - I_TAG
DR2.PC0668_OP.PV        PWN1 ZAS.1 POMP.GOR - CONTROL OUTPUT
DR2.PC0668_OUT_MODE.PVPWN1 ZAS.1 POMP.GOR - MODE_TAG
DR2.PC0668_PREACTIM.PVPWN1 ZAS.1 POMP.GOR - D_TAG
DR2.PC0668_SP.PV        PWN1 ZAS.1 POMP.GOR - SETPOINT
DR2.PC0669.PV              PWN1 ZAS.2 POMP.GOR
DR2.PC0669_BS_GAIN.PVPWN1 ZAS.2 POMP.GOR - P_TAG
DR2.PC0669_BS_RESET.PVPWN1 ZAS.2 POMP.GOR - I_TAG
DR2.PC0669_OP.PV        PWN1 ZAS.2 POMP.GOR - CONTROL OUTPUT
DR2.PC0669_OUT_MODE.PVPWN1 ZAS.2 POMP.GOR - MODE_TAG
DR2.PC0669_PREACTIM.PVPWN1 ZAS.2 POMP.GOR - D_TAG
DR2.PC0669_SP.PV        PWN1 ZAS.2 POMP.GOR - SETPOINT
DR2.PC0672.PV              PWN1 ZAS.3 POMP.ZIM
DR2.PC0672_BS_GAIN.PVPWN1 ZAS.3 POMP.ZIM - P_TAG
DR2.PC0672_BS_RESET.PVPWN1 ZAS.3 POMP.ZIM - I_TAG
DR2.PC0672_OP.PV        PWN1 ZAS.3 POMP.ZIM - CONTROL OUTPUT
DR2.PC0672_OUT_MODE.PVPWN1 ZAS.3 POMP.ZIM - MODE_TAG
DR2.PC0672_PREACTIM.PVPWN1 ZAS.3 POMP.ZIM - D_TAG
DR2.PC0672_SP.PV        PWN1 ZAS.3 POMP.ZIM - SETPOINT
DR2.PC0673.PV              PWN1 ZAS.4 POMP.ZIM
DR2.PC0673_BS_GAIN.PVPWN1 ZAS.4 POMP.ZIM - P_TAG
DR2.PC0673_BS_RESET.PVPWN1 ZAS.4 POMP.ZIM - I_TAG
DR2.PC0673_OP.PV        PWN1 ZAS.4 POMP.ZIM - CONTROL OUTPUT
DR2.PC0673_OUT_MODE.PVPWN1 ZAS.4 POMP.ZIM - MODE_TAG
DR2.PC0673_PREACTIM.PVPWN1 ZAS.4 POMP.ZIM - D_TAG
DR2.PC0673_SP.PV        PWN1 ZAS.4 POMP.ZIM - SETPOINT
DR2.PC0696.PV              SIEC OPL
DR2.PC0696_BS_GAIN.PVSIEC OPL - P_TAG
DR2.PC0696_BS_RESET.PVSIEC OPL - I_TAG
DR2.PC0696_OP.PV        SIEC OPL - CONTROL OUTPUT
DR2.PC0696_OUT_MODE.PVSIEC OPL - MODE_TAG
DR2.PC0696_PREACTIM.PVSIEC OPL - D_TAG
DR2.PC0696_SP.PV        SIEC OPL - SETPOINT
DR2.PC0698.PV              P20 DO S.OPL
DR2.PC0698_BS_GAIN.PVP20 DO S.OPL - P_TAG
DR2.PC0698_BS_RESET.PVP20 DO S.OPL - I_TAG
DR2.PC0698_OP.PV        P20 DO S.OPL - CONTROL OUTPUT
DR2.PC0698_OUT_MODE.PVP20 DO S.OPL - MODE_TAG
DR2.PC0698_PREACTIM.PVP20 DO S.OPL - D_TAG
DR2.PC0698_SP.PV        P20 DO S.OPL - SETPOINT
DR2.PC0789.PV              PARA DO ZDMUCH
DR2.PC0789_BS_GAIN.PVPARA DO ZDMUCH - P_TAG
DR2.PC0789_BS_RESET.PVPARA DO ZDMUCH - I_TAG
DR2.PC0789_OP.PV        PARA DO ZDMUCH - CONTROL OUTPUT
DR2.PC0789_OUT_MODE.PVPARA DO ZDMUCH - MODE_TAG
DR2.PC0789_PREACTIM.PVPARA DO ZDMUCH - D_TAG
DR2.PC0789_SP.PV        PARA DO ZDMUCH - SETPOINT
DR2.PCS0119.PV            SPALINY PC-1(ZAL)
DR2.PCS0119_BS_GAIN.PVSPALINY PC-1(ZAL) - P_TAG
DR2.PCS0119_BS_RESET.PVSPALINY PC-1(ZAL) - I_TAG
DR2.PCS0119_OP.PV      SPALINY PC-1(ZAL) - CONTROL OUTPUT
DR2.PCS0119_OUT_MODE.PVSPALINY PC-1(ZAL) - MODE_TAG
DR2.PCS0119_PREACTIM.PVSPALINY PC-1(ZAL) - D_TAG
DR2.PCS0119_SP.PV      SPALINY PC-1(ZAL) - SETPOINT
DR2.PCS0136.PV            CI G PC-2
DR2.PCS0136_BS_GAIN.PVCI G PC-2 - P_TAG
DR2.PCS0136_BS_RESET.PVCI G PC-2 - I_TAG
DR2.PCS0136_OP.PV      CI G PC-2 - CONTROL OUTPUT
DR2.PCS0136_OUT_MODE.PVCI G PC-2 - MODE_TAG
DR2.PCS0136_PREACTIM.PVCI G PC-2 - D_TAG
DR2.PCS0136_SP.PV      CI G PC-2 - SETPOINT
DR2.PCS0137.PV            SPALINY PC-2(ZAL)
DR2.PCS0137_BS_GAIN.PVSPALINY PC-2(ZAL) - P_TAG
DR2.PCS0137_BS_RESET.PVSPALINY PC-2(ZAL) - I_TAG
DR2.PCS0137_OP.PV      SPALINY PC-2(ZAL) - CONTROL OUTPUT
DR2.PCS0137_OUT_MODE.PVSPALINY PC-2(ZAL) - MODE_TAG
DR2.PCS0137_PREACTIM.PVSPALINY PC-2(ZAL) - D_TAG
DR2.PCS0137_SP.PV      SPALINY PC-2(ZAL) - SETPOINT
DR2.PCS0210.PV            CI G PC-1
DR2.PCS0210_BS_GAIN.PVCI G PC-1 - P_TAG
DR2.PCS0210_BS_RESET.PVCI G PC-1 - I_TAG
DR2.PCS0210_OP.PV      CI G PC-1 - CONTROL OUTPUT
DR2.PCS0210_OUT_MODE.PVCI G PC-1 - MODE_TAG
DR2.PCS0210_PREACTIM.PVCI G PC-1 - D_TAG
DR2.PCS0210_SP.PV      CI G PC-1 - SETPOINT
DR2.PCS0528.PV            GOP DO PC-1
DR2.PCS0528_BS_GAIN.PVGOP DO PC-1 - P_TAG
DR2.PCS0528_BS_RESET.PVGOP DO PC-1 - I_TAG
DR2.PCS0528_OP.PV      GOP DO PC-1 - CONTROL OUTPUT
DR2.PCS0528_OUT_MODE.PVGOP DO PC-1 - MODE_TAG
DR2.PCS0528_PREACTIM.PVGOP DO PC-1 - D_TAG
DR2.PCS0528_SP.PV      GOP DO PC-1 - SETPOINT
DR2.PCS0547.PV            OOP DO PC-1
DR2.PCS0547_BS_GAIN.PVOOP DO PC-1 - P_TAG
DR2.PCS0547_BS_RESET.PVOOP DO PC-1 - I_TAG
DR2.PCS0547_OP.PV      OOP DO PC-1 - CONTROL OUTPUT
DR2.PCS0547_OUT_MODE.PVOOP DO PC-1 - MODE_TAG
DR2.PCS0547_PREACTIM.PVOOP DO PC-1 - D_TAG
DR2.PCS0547_SP.PV      OOP DO PC-1 - SETPOINT
DR2.PCS0564.PV            GOP DO PC-2
DR2.PCS0564_BS_GAIN.PVGOP DO PC-2 - P_TAG
DR2.PCS0564_BS_RESET.PVGOP DO PC-2 - I_TAG
DR2.PCS0564_OP.PV      GOP DO PC-2 - CONTROL OUTPUT
DR2.PCS0564_OUT_MODE.PVGOP DO PC-2 - MODE_TAG
DR2.PCS0564_PREACTIM.PVGOP DO PC-2 - D_TAG
DR2.PCS0564_SP.PV      GOP DO PC-2 - SETPOINT
DR2.PCS0568.PV            OOP DO PC-2
DR2.PCS0568_BS_GAIN.PVOOP DO PC-2 - P_TAG
DR2.PCS0568_BS_RESET.PVOOP DO PC-2 - I_TAG
DR2.PCS0568_OP.PV      OOP DO PC-2 - CONTROL OUTPUT
DR2.PCS0568_OUT_MODE.PVOOP DO PC-2 - MODE_TAG
DR2.PCS0568_PREACTIM.PVOOP DO PC-2 - D_TAG
DR2.PCS0568_SP.PV      OOP DO PC-2 - SETPOINT
DR2.PI0010.PV               R.SUR.1-STR
DR2.PI0011.PV               R.SUR.DO EH
DR2.PI0020.PV               R.SUR.1-STR
DR2.PI0105.PV              ROD DO W11 TL.P20AB
DR2.PI0106.PV               ROD DO W21 TL.P20AB
DR2.PI0107.PV               ROD PO W16
DR2.PI0108.PV               ROD PO W27
DR2.PI0109.PV               ROPA ODSOL 1-STR
DR2.PI0110.PV               ROPA ODSOL 2-STR
DR2.PI0150.PV              SZCZYT K-1
DR2.PI0151.PV              KUB.K-1
DR2.PI0152.PV              ZAS.K-1
DR2.PI0156.PV              A20 TL.P6
DR2.PI0190.PV               CYRKULACJA E21/E11 WYLOT
DR2.PI0200.PV              SZCZYT K-2
DR2.PI0202.PV              K-2 KUB
DR2.PI0204.PV              K-2 KOM.EWAP
DR2.PI0244.PV              OR42 DO W15 TL.P17
DR2.PI0250.PV              TLOCZ.P14
DR2.PI0264.PV              TLOCZ.P15
DR2.PI0265.PV              A24 DO W24 TL.P16
DR2.PI0295.PV              TL.P13 OR.32
DR2.PI0296.PV              TL.P16A A24 DO RK4
DR2.PI0297.PV              TLOCZ.P-8
DR2.PI0298.PV              OR22 DO W23 TL.P12AB
DR2.PI0299.PV              A23 DO W11 TL.P15A
DR2.PI0301.PV              K-5 KOM.EWAP
DR2.PI0302.PV              KUB.K-5
DR2.PI0304.PV              K-5 ZL.4
DR2.PI0314.PV              SZCZYT K-5
DR2.PI0316.PV              SZZYT K-5
DR2.PI0333.PV              OR25 DO W25 TL.P18
DR2.PI0338.PV              K-5 ZL.6
DR2.PI0339.PV              K-5 ZL.7
DR2.PI0351.PV              TLOCZ.P-21
DR2.PI0353.PV              P24 DO W26 TL.P-63AB
DR2.PI0354.PV               CYRKULACJA E11 WLOT
DR2.PI0364.PV              P23 DO W14 TL.P68
DR2.PI0370.PV              Z-16
DR2.PI0372.PV               CYRKULACJA E21 WLOT
DR2.PI0376.PV              P25 DO W27 TL.P64AB
DR2.PI0443.PV              KUB K-4
DR2.PI0444.PV              ZAS.K-4
DR2.PI0483.PV              ZAS.K-8
DR2.PI0484.PV              KUB.K-8
DR2.PI0485.PV              TL.P-53 R22
DR2.PI0497.PV              TL.P-74 R23
DR2.PI0503.PV               PWP Z PC-1
DR2.PI0522.PV               LUG DO Z-4
DR2.PI0534.PV               POW. DO PAL. PC-1
DR2.PI0546.PV              PARA PRZEG
DR2.PI0556.PV              WZM-CHP-2X POWR.DO Z-28
DR2.PI0571.PV               POW. DO PAL. PC-1
DR2.PI0586.PV              POR ZAS
DR2.PI0592.PV              CISNIENIE WODY OBIEGOWEJ
DR2.PI0601.PV              PWS ZASIL
DR2.PI0602.PV              PWN ZAS
DR2.PI0626.PV              AZT ZAS
DR2.PI0627.PV              POW.PiA ZAS
DR2.PI0700.PV              GOP DO PC-1
DR2.PI0701.PV               GOP PO FG02
DR2.PIS0031.PV            WEJSCIE PC-1 I STR
DR2.PIS0032.PV            WEJSCIE PC-1 II STR
DR2.PIS0033.PV            WEJSCIE PC-1 III STR
DR2.PIS0034.PV            WEJSCIE PC-1 IV STR
DR2.PIS0035.PV            WEJSCIE PC-1 V STR
DR2.PIS0036.PV            WEJSCIE PC-1 VI STR
DR2.PIS0037.PV            WEJSCIE PC-1VII STR
DR2.PIS0038.PV            WEJSCIE PC-1 VIII STR
DR2.PIS0130.PV            PO PC-2
DR2.PIS0141.PV            WEJSCIE PC-2 I STR
DR2.PIS0142.PV            WEJSCIE PC-2 II STR
DR2.PIS0143.PV            WEJSCIE PC-2 III STR
DR2.PIS0144.PV            WEJSCIE PC-2 IV STR
